842,203,1045
242,106,348
201,100,301
285,672,957
490,749,1239
574,819,1393
111,219,330
653,570,1223
532,443,975
775,47,822
199,895,1094
447,598,1045
96,373,469
427,119,546
169,55,224
540,896,1436
375,271,646
397,408,805
203,287,490
171,406,577
282,982,1264
116,671,787
941,960,1901
820,293,1113
940,716,1656
288,357,645
529,152,681
508,327,835
710,591,1301
899,740,1639
221,544,765
350,662,1012
292,603,895
673,93,766
519,989,1508
577,840,1417
873,887,1760
961,738,1699
725,513,1238
549,817,1366
946,821,1767
163,77,240
719,222,941
50,171,221
612,665,1277
372,741,1113
693,457,1150
767,632,1399
611,627,1238
760,965,1725
126,697,823
698,681,1379
862,493,1355
94,13,107
659,189,848
633,869,1502
239,371,610
439,416,855
10,785,795
562,228,790
410,213,623
341,24,365
997,510,1507
428,526,954
922,192,1114
888,583,1471
202,992,1194
201,714,915
728,849,1577
952,226,1178
940,565,1505
516,358,874
112,44,156
261,580,841
650,242,892
892,334,1226
192,639,831
822,944,1766
973,959,1932
434,893,1327
671,251,922
49,331,380
910,767,1677
448,344,792
433,624,1057
419,641,1060
456,662,1118
318,11,329
278,49,327
79,660,739
535,91,626
1,793,794
946,66,1012
434,282,716
620,512,1132
565,470,1035
524,553,1077
915,205,1120
985,965,1950
378,401,779
153,619,772
778,98,876
268,186,454
334,995,1329
413,22,435
615,866,1481
588,623,1211
856,701,1557
345,441,786
728,478,1206
741,430,1171
686,528,1214
542,940,1482
259,334,593
805,633,1438
962,410,1372
963,210,1173
159,892,1051
610,331,941
273,809,1082
595,277,872
544,684,1228
39,345,384
593,214,807
474,933,1407
272,206,478
542,127,669
654,368,1022
321,86,407
649,27,676
886,497,1383
55,39,94
257,477,734
783,445,1228
359,440,799
892,190,1082
605,78,683
244,596,840
317,813,1130
320,577,897
64,947,1011
52,183,235
532,351,883
260,995,1255
924,991,1915
272,312,584
869,762,1631
125,110,235
253,560,813
386,678,1064
597,458,1055
446,390,836
884,31,915
313,457,770
399,763,1162
503,770,1273
761,347,1108
341,258,599
394,411,805
764,252,1016
816,329,1145
151,154,305
950,336,1286
59,242,301
734,906,1640
673,531,1204
891,955,1846
862,781,1643
327,223,550
617,245,862
969,817,1786
541,259,800
829,722,1551
798,671,1469
124,571,695
327,904,1231
29,639,668
603,833,1436
220,90,310
468,575,1043
659,106,765
759,819,1578
607,764,1371
716,205,921
747,749,1496
986,869,1855
752,568,1320
48,817,865
772,297,1069
974,249,1223
794,665,1459
783,234,1017
108,215,323
481,795,1276
129,293,422
537,648,1185
816,990,1806
847,550,1397
777,675,1452
175,336,511
349,369,718
658,244,902
203,528,731
692,39,731
176,329,505
471,51,522
199,419,618
786,591,1377
119,756,875
399,334,733
562,503,1065
161,94,255
989,29,1018
822,676,1498
36,273,309
520,375,895
580,896,1476
247,404,651
368,909,1277
979,40,1019
275,29,304
296,243,539
96,686,782
372,133,505
136,885,1021
843,797,1640
874,711,1585
750,72,822
278,967,1245
308,208,516
158,895,1053
469,891,1360
250,766,1016
487,438,925
518,635,1153
281,329,610
204,281,485
896,499,1395
455,525,980
165,43,208
565,249,814
264,916,1180
124,73,197
89,999,1088
876,285,1161
281,876,1157
60,301,361
628,696,1324
862,11,873
879,457,1336
31,288,319
703,731,1434
856,549,1405
443,624,1067
410,50,460
435,294,729
70,463,533
55,218,273
229,858,1087
829,143,972
620,958,1578
729,92,821
180,775,955
404,636,1040
527,844,1371
338,883,1221
941,41,982
599,256,855
625,692,1317
470,122,592
628,40,668
669,966,1635
272,32,304
303,485,788
553,177,730
286,658,944
199,100,299
956,420,1376
212,703,915
320,630,950
639,699,1338
16,760,776
767,922,1689
828,329,1157
68,283,351
460,539,999
837,501,1338
142,160,302
520,333,853
118,13,131
202,134,336
815,321,1136
3,573,576
114,522,636
921,815,1736
607,483,1090
609,417,1026
934,637,1571
676,517,1193
303,897,1200
519,910,1429
236,747,983
426,731,1157
966,578,1544
598,74,672
497,751,1248
221,894,1115
599,590,1189
995,508,1503
268,828,1096
574,436,1010
730,999,1729
848,671,1519
483,11,494
225,247,472
131,600,731
632,464,1096
740,37,777
15,899,914
661,882,1543
608,694,1302
614,843,1457
629,654,1283
575,835,1410
724,199,923
21,25,46
539,65,604
550,554,1104
779,471,1250
288,501,789
697,943,1640
635,890,1525
986,775,1761
307,567,874
214,727,941
76,7,83
639,417,1056
78,351,429
407,253,660
191,76,267
761,880,1641
555,371,926
969,347,1316
545,789,1334
593,824,1417
745,11,756
926,85,1011
443,939,1382
769,91,860
240,211,451
513,151,664
805,924,1729
140,7,147
596,344,940
864,513,1377
84,180,264
883,53,936
87,600,687
104,279,383
650,325,975
481,997,1478
235,409,644
912,165,1077
714,980,1694
191,550,741
571,661,1232
566,241,807
524,810,1334
197,942,1139
556,955,1511
593,176,769
234,940,1174
974,223,1197
204,835,1039
42,712,754
852,604,1456
489,956,1445
144,585,729
772,265,1037
102,708,810
6,463,469
904,804,1708
765,190,955
843,858,1701
506,342,848
62,659,721
878,46,924
756,885,1641
906,189,1095
238,763,1001
718,815,1533
249,789,1038
980,231,1211
237,939,1176
325,948,1273
696,695,1391
359,281,640
838,923,1761
397,917,1314
854,392,1246
813,308,1121
741,242,983
255,716,971
287,315,602
66,712,778
686,657,1343
461,530,991
898,138,1036
511,747,1258
378,145,523
862,169,1031
965,356,1321
347,144,491
620,823,1443
527,918,1445
119,470,589
978,836,1814
680,54,734
277,776,1053
370,149,519
260,683,943
751,940,1691
921,682,1603
311,320,631
805,498,1303
167,655,822
64,681,745
789,942,1731
481,354,835
52,514,566
838,907,1745
530,555,1085
976,51,1027
723,234,957
856,229,1085
189,822,1011
538,771,1309
850,397,1247
705,806,1511
284,502,786
173,991,1164
71,34,105
53,209,262
208,32,240
409,72,481
994,474,1468
355,385,740
911,639,1550
15,887,902
332,512,844
970,808,1778
344,895,1239
68,595,663
409,583,992
298,748,1046
836,743,1579
301,348,649
566,879,1445
760,342,1102
411,809,1220
458,332,790
145,147,292
690,870,1560
148,167,315
304,43,347
606,264,870
905,538,1443
673,608,1281
165,129,294
688,158,846
799,772,1571
71,354,425
958,10,968
75,577,652
168,786,954
578,189,767
948,962,1910
70,837,907
3,980,983
172,541,713
235,267,502
494,563,1057
104,890,994
604,942,1546
96,735,831
852,379,1231
377,260,637
623,571,1194
419,337,756
492,586,1078
662,410,1072
257,746,1003
504,662,1166
349,158,507
167,35,202
19,286,305
472,9,481
339,24,363
988,202,1190
17,256,273
566,405,971
129,620,749
923,88,1011
258,645,903
843,43,886
104,724,828
651,964,1615
938,194,1132
245,883,1128
791,594,1385
298,405,703
868,75,943
885,191,1076
808,650,1458
759,347,1106
573,910,1483
783,409,1192
945,341,1286
485,270,755
495,952,1447
774,294,1068
693,599,1292
4,124,128
541,719,1260
548,509,1057
497,322,819
367,593,960
463,618,1081
526,565,1091
245,441,686
123,353,476
398,360,758
532,481,1013
332,988,1320
792,623,1415
133,697,830
960,850,1810
351,882,1233
661,815,1476
620,950,1570
993,288,1281
279,173,452
414,42,456
702,771,1473
773,188,961
129,546,675
812,641,1453
265,40,305
281,15,296
523,172,695
227,25,252
216,260,476
444,270,714
687,892,1579
1,669,670
75,640,715
933,789,1722
100,768,868
880,296,1176
236,826,1062
31,565,596
744,556,1300
352,169,521
13,35,48
852,483,1335
550,706,1256
944,76,1020
431,30,461
62,646,708
840,689,1529
941,231,1172
620,783,1403
49,123,172
939,169,1108
669,626,1295
408,709,1117
325,24,349
607,738,1345
522,313,835
686,638,1324
110,644,754
84,414,498
981,862,1843
624,543,1167
431,32,463
623,772,1395
777,539,1316
961,778,1739
280,789,1069
932,698,1630
359,329,688
781,348,1129
372,946,1318
77,286,363
653,761,1414
120,508,628
601,23,624
488,790,1278
703,631,1334
596,149,745
446,131,577
614,981,1595
479,721,1200
437,848,1285
608,839,1447
586,784,1370
228,966,1194
558,434,992
386,721,1107
930,715,1645
201,501,702
358,222,580
474,971,1445
410,520,930
412,905,1317
65,932,997
821,236,1057
18,406,424
167,965,1132
842,685,1527
860,54,914
387,189,576
383,206,589
412,760,1172
566,31,597
236,191,427
98,877,975
784,228,1012
411,660,1071
828,741,1569
668,50,718
512,108,620
832,411,1243
923,231,1154
197,566,763
215,931,1146
189,888,1077
854,708,1562
579,980,1559
215,865,1080
798,551,1349
534,834,1368
995,210,1205
20,808,828
344,827,1171
174,639,813
512,679,1191
875,427,1302
168,148,316
742,938,1680
978,981,1959
300,647,947
862,538,1400
964,422,1386
481,396,877
76,810,886
614,438,1052
424,930,1354
442,884,1326
489,113,602
299,137,436
948,825,1773
587,408,995
177,199,376
558,107,665
907,169,1076
700,31,731
715,725,1440
510,747,1257
832,561,1393
211,212,423
39,194,233
123,743,866
827,687,1514
155,574,729
893,880,1773
942,642,1584
670,664,1334
493,901,1394
718,64,782
589,440,1029
875,501,1376
832,559,1391
646,466,1112
560,684,1244
914,653,1567
25,360,385
15,506,521
129,206,335
952,54,1006
369,436,805
81,913,994
994,331,1325
524,360,884
1,992,993
242,749,991
915,82,997
597,111,708
762,587,1349
557,557,1114
502,667,1169
890,471,1361
792,128,920
148,185,333
588,803,1391
466,338,804
500,645,1145
661,925,1586
882,569,1451
572,722,1294
645,153,798
675,615,1290
932,623,1555
216,606,822
79,409,488
930,977,1907
807,876,1683
480,284,764
941,82,1023
828,107,935
43,565,608
299,165,464
294,141,435
573,125,698
896,747,1643
165,786,951
823,825,1648
374,574,948
281,757,1038
610,904,1514
958,474,1432
934,15,949
539,94,633
433,925,1358
353,607,960
319,526,845
218,895,1113
918,74,992
634,82,716
305,163,468
889,431,1320
682,876,1558
409,100,509
739,256,995
966,349,1315
617,881,1498
610,583,1193
555,348,903
320,377,697
126,650,776
908,500,1408
466,454,920
903,40,943
241,115,356
293,772,1065
243,837,1080
722,370,1092
823,843,1666
838,445,1283
635,993,1628
450,46,496
364,326,690
480,958,1438
145,835,980
719,113,832
809,799,1608
154,228,382
951,591,1542
977,630,1607
182,588,770
703,406,1109
739,431,1170
610,970,1580
565,268,833
779,957,1736
679,173,852
945,945,1890
571,33,604
123,737,860
352,757,1109
305,291,596
319,74,393
70,636,706
239,577,816
487,847,1334
885,92,977
902,126,1028
598,407,1005
182,730,912
282,12,294
86,900,986
824,835,1659
264,913,1177
623,940,1563
241,384,625
345,430,775
995,856,1851
75,140,215
898,643,1541
494,327,821
593,558,1151
352,864,1216
694,802,1496
130,799,929
722,53,775
517,677,1194
638,284,922
253,801,1054
857,812,1669
968,464,1432
631,356,987
671,862,1533
864,364,1228
796,771,1567
704,231,935
947,760,1707
182,120,302
420,803,1223
527,771,1298
88,176,264
767,22,789
165,623,788
384,384,768
441,725,1166
811,735,1546
134,424,558
953,551,1504
381,603,984
238,819,1057
726,952,1678
939,111,1050
234,323,557
657,224,881
605,98,703
296,456,752
509,298,807
939,980,1919
19,285,304
866,720,1586
346,206,552
899,70,969
649,960,1609
65,55,120
76,325,401
817,775,1592
33,523,556
413,126,539
260,612,872
905,229,1134
92,936,1028
97,663,760
583,320,903
348,587,935
286,582,868
371,105,476
487,678,1165
741,398,1139
742,981,1723
479,640,1119
767,685,1452
399,150,549
606,647,1253
699,680,1379
570,428,998
181,998,1179
247,148,395
930,992,1922
781,805,1586
504,549,1053
554,702,1256
984,516,1500
807,237,1044
109,720,829
185,956,1141
318,323,641
599,260,859
529,47,576
227,896,1123
539,836,1375
303,798,1101
961,280,1241
351,187,538
361,133,494
102,708,810
844,512,1356
999,772,1771
412,430,842
406,798,1204
925,796,1721
117,895,1012
710,993,1703
87,260,347
192,744,936
537,493,1030
8,512,520
287,810,1097
727,110,837
404,739,1143
431,345,776
590,666,1256
832,309,1141
350,204,554
782,205,987
699,391,1090
558,897,1455
678,0,678
356,585,941
167,569,736
525,605,1130
715,441,1156
525,583,1108
550,865,1415
670,342,1012
266,759,1025
69,47,116
230,263,493
644,902,1546
412,231,643
433,215,648
318,351,669
696,751,1447
2,625,627
357,549,906
182,447,629
334,261,595
99,243,342
825,855,1680
781,374,1155
44,527,571
353,564,917
553,456,1009
378,393,771
655,925,1580
781,442,1223
811,469,1280
298,828,1126
790,699,1489
575,535,1110
394,350,744
64,352,416
672,637,1309
452,431,883
830,350,1180
799,880,1679
681,130,811
289,441,730
548,180,728
265,107,372
518,283,801
957,431,1388
209,906,1115
162,98,260
738,740,1478
491,303,794
866,38,904
565,93,658
819,70,889
314,273,587
304,578,882
225,220,445
690,989,1679
292,542,834
898,642,1540
371,215,586
553,677,1230
594,182,776
77,736,813
45,939,984
155,959,1114
398,28,426
112,214,326
701,956,1657
613,628,1241
879,776,1655
207,404,611
934,213,1147
470,686,1156
196,682,878
268,26,294
570,686,1256
768,219,987
3,247,250
258,316,574
557,464,1021
375,509,884
383,460,843
321,559,880
237,918,1155
557,60,617
438,902,1340
272,358,630
654,673,1327
440,150,590
843,527,1370
962,626,1588
730,592,1322
432,532,964
22,857,879
219,453,672
421,902,1323
517,960,1477
876,793,1669
448,130,578
966,563,1529
833,71,904
405,345,750
388,19,407
931,829,1760
226,803,1029
960,318,1278
811,779,1590
873,804,1677
547,116,663
876,275,1151
875,137,1012
991,840,1831
107,477,584
215,129,344
487,544,1031
16,613,629
643,676,1319
252,455,707
472,909,1381
557,272,829
928,598,1526
107,865,972
147,824,971
339,892,1231
451,176,627
815,363,1178
554,764,1318
685,973,1658
803,809,1612
465,88,553
867,653,1520
699,882,1581
817,168,985
201,879,1080
687,7,694
112,487,599
424,970,1394
860,223,1083
926,433,1359
333,662,995
442,995,1437
878,141,1019
960,958,1918
513,427,940
664,651,1315
57,530,587
169,767,936
525,301,826
650,822,1472
261,156,417
170,374,544
438,188,626
4,580,584
104,688,792
550,325,875
751,317,1068
194,46,240
690,271,961
58,139,197
318,55,373
490,722,1212
127,754,881
961,836,1797
390,759,1149
485,281,766
149,131,280
313,801,1114
25,58,83
662,442,1104
49,786,835
420,48,468
409,955,1364
769,823,1592
168,970,1138
824,288,1112
269,238,507
536,274,810
636,143,779
584,306,890
589,131,720
544,673,1217
748,171,919
363,796,1159
718,416,1134
992,435,1427
403,595,998
304,836,1140
198,226,424
5,345,350
101,905,1006
537,186,723
488,75,563
311,933,1244
641,940,1581
572,819,1391
319,857,1176
821,134,955
466,730,1196
470,123,593
583,108,691
572,901,1473
168,563,731
836,352,1188
25,889,914
58,28,86
228,421,649
808,576,1384
428,348,776
983,853,1836
460,635,1095
491,695,1186
315,519,834
523,8,531
660,641,1301
975,102,1077
403,343,746
961,651,1612
920,689,1609
557,533,1090
676,494,1170
492,64,556
6,91,97
961,534,1495
155,4,159
926,17,943
812,255,1067
810,994,1804
939,686,1625
845,916,1761
815,507,1322
115,999,1114
10,205,215
887,187,1074
995,89,1084
795,528,1323
480,535,1015
837,959,1796
360,847,1207
440,320,760
446,372,818
649,121,770
389,95,484
931,773,1704
127,4,131
487,737,1224
301,936,1237
462,816,1278
238,744,982
401,979,1380
943,524,1467
321,94,415
695,846,1541
520,461,981
187,10,197
437,90,527
535,653,1188
489,713,1202
857,547,1404
269,596,865
47,869,916
207,341,548
816,650,1466
768,209,977
472,162,634
615,900,1515
443,548,991
873,980,1853
836,430,1266
14,782,796
533,956,1489
933,888,1821
182,42,224
210,94,304
515,148,663
361,226,587
120,239,359
74,325,399
323,391,714
877,746,1623
275,878,1153
571,431,1002
244,76,320
356,59,415
911,275,1186
359,627,986
679,145,824
797,800,1597
815,723,1538
247,330,577
153,762,915
140,423,563
107,828,935
966,263,1229
12,451,463
366,769,1135
729,427,1156
842,249,1091
713,432,1145
25,760,785
903,699,1602
0,615,615
334,224,558
547,671,1218
709,520,1229
910,856,1766
416,207,623
939,246,1185
882,474,1356
494,494,988
236,347,583
647,48,695
989,525,1514
999,969,1968
250,576,826
356,914,1270
209,938,1147
500,306,806
873,658,1531
829,402,1231
397,239,636
633,974,1607
974,766,1740
951,619,1570
108,566,674
137,646,783
173,932,1105
34,182,216
973,504,1477
19,23,42
806,375,1181
305,546,851
616,5,621
390,185,575
371,57,428
380,424,804
358,201,559
838,283,1121
169,438,607
992,153,1145
818,922,1740
739,366,1105
587,709,1296
378,946,1324
831,825,1656
505,299,804
289,102,391
651,137,788
921,325,1246
124,675,799
741,478,1219
927,943,1870
636,684,1320
77,1,78
935,861,1796
390,659,1049
803,590,1393
926,893,1819
705,110,815
36,789,825
820,638,1458
24,505,529
264,886,1150
863,15,878
917,193,1110
336,644,980
414,542,956
441,841,1282
851,886,1737
92,720,812
464,714,1178
778,205,983
912,802,1714
296,450,746
195,960,1155
513,76,589
523,588,1111
152,874,1026
579,298,877
71,27,98
868,747,1615
128,119,247
736,518,1254
201,903,1104
934,95,1029
843,718,1561
313,645,958
808,738,1546
489,22,511
441,968,1409
210,324,534
60,100,160
732,328,1060
918,867,1785
769,951,1720
559,872,1431
980,732,1712
717,344,1061
238,614,852
536,829,1365
949,626,1575
557,815,1372
999,323,1322
348,787,1135
758,189,947
717,936,1653
757,350,1107
682,599,1281
300,582,882
962,201,1163
731,181,912
802,130,932
213,702,915
845,609,1454
866,528,1394
111,72,183
306,418,724
348,604,952
901,235,1136
686,636,1322
791,672,1463
414,284,698
572,982,1554
909,106,1015
789,785,1574
267,966,1233
313,72,385
248,252,500
767,717,1484
216,769,985
612,542,1154
779,247,1026
686,488,1174
254,868,1122
22,532,554
836,989,1825
39,332,371
33,281,314
12,902,914
46,813,859
612,747,1359
953,459,1412
539,13,552
873,751,1624
597,89,686
226,831,1057
913,951,1864
869,224,1093
382,603,985
763,481,1244
807,123,930
353,21,374
583,807,1390
809,79,888
424,188,612
216,801,1017
677,343,1020
322,998,1320
443,965,1408
988,641,1629
639,834,1473
823,680,1503
713,232,945
570,954,1524
404,480,884
248,839,1087
437,128,565
833,762,1595
894,355,1249
945,876,1821
529,450,979
365,991,1356
595,378,973
166,304,470
616,303,919
143,744,887
893,983,1876
331,166,497
424,445,869
715,192,907
756,85,841
17,73,90
256,675,931
592,275,867
844,774,1618
226,871,1097
984,434,1418
929,698,1627
178,665,843
598,642,1240
685,368,1053
43,809,852
92,974,1066
69,816,885
864,780,1644
130,31,161
497,629,1126
400,715,1115
780,600,1380
436,170,606
946,659,1605
852,210,1062
455,678,1133
818,836,1654
707,809,1516
649,340,989
670,154,824
368,947,1315
205,503,708
781,69,850
500,222,722
685,554,1239
264,581,845
722,72,794
41,660,701
717,433,1150
484,728,1212
385,856,1241
368,152,520
539,978,1517
882,862,1744
306,876,1182
433,500,933
315,941,1256
116,590,706
362,379,741
206,490,696
231,702,933
779,449,1228
849,659,1508
439,350,789
564,865,1429
555,446,1001
591,635,1226
998,138,1136
256,603,859
4,977,981
962,304,1266
317,223,540
110,618,728
661,981,1642
979,413,1392
516,35,551
13,371,384
167,785,952
744,508,1252
330,907,1237
323,511,834
672,169,841
759,661,1420
310,523,833
951,8,959
960,835,1795
418,353,771
970,40,1010
277,725,1002
107,459,566
420,629,1049
603,109,712
788,45,833
22,127,149
823,497,1320
832,56,888
651,883,1534
1000,464,1464
245,533,778
872,284,1156
581,606,1187
303,437,740
790,980,1770
581,717,1298
87,83,170
185,652,837
943,3,946
257,985,1242
446,941,1387
500,948,1448
274,109,383
620,569,1189
468,363,831
443,270,713
243,639,882
569,939,1508
660,179,839
602,608,1210
402,81,483
699,889,1588
882,996,1878
417,745,1162
106,314,420
391,145,536
135,848,983
141,872,1013
613,641,1254
847,982,1829
430,207,637
955,356,1311
446,10,456
232,188,420
454,756,1210
551,395,946
164,73,237
206,840,1046
699,489,1188
513,840,1353
728,415,1143
905,918,1823
164,911,1075
12,577,589
33,436,469
794,571,1365
57,732,789
490,586,1076
767,60,827
993,686,1679
577,565,1142
199,876,1075
568,844,1412
719,138,857
365,495,860
107,270,377
458,917,1375
821,2,823
144,718,862
611,775,1386
326,47,373
554,739,1293
572,54,626
807,105,912
62,874,936
208,880,1088
6,6,12
120,687,807
581,476,1057
196,171,367
335,991,1326
776,954,1730
501,311,812
74,369,443
384,730,1114
155,264,419
212,291,503
172,934,1106
369,769,1138
267,707,974
122,786,908
448,421,869
785,490,1275
702,812,1514
373,332,705
258,677,935
720,430,1150
403,910,1313
107,525,632
46,498,544
355,294,649
515,581,1096
644,629,1273
451,514,965
131,337,468
726,427,1153
106,65,171
57,553,610
267,675,942
640,977,1617
493,46,539
51,928,979
72,190,262
865,807,1672
382,438,820
742,791,1533
204,104,308
928,590,1518
775,0,775
141,121,262
283,164,447
257,808,1065
138,268,406
468,845,1313
373,231,604
419,371,790
470,499,969
608,12,620
93,417,510
670,175,845
233,365,598
714,561,1275
117,294,411
243,605,848
981,858,1839
526,868,1394
529,151,680
740,558,1298
641,951,1592
8,1000,1008
612,178,790
175,420,595
888,40,928
489,901,1390
241,997,1238
70,772,842
986,42,1028
180,152,332
617,126,743
433,66,499
863,418,1281
481,953,1434
546,222,768
254,253,507
147,371,518
391,100,491
802,140,942
147,540,687
839,652,1491
66,943,1009
871,665,1536
398,710,1108
524,276,800
31,866,897
303,886,1189
761,593,1354
16,10,26
545,541,1086
306,741,1047
300,246,546
108,868,976
254,787,1041
253,913,1166
561,482,1043
709,715,1424
658,169,827
61,957,1018
859,748,1607
123,686,809
110,298,408
843,624,1467
912,904,1816
131,887,1018
219,211,430
24,619,643
850,433,1283
249,606,855
384,718,1102
583,775,1358
575,179,754
790,921,1711
384,162,546
581,702,1283
955,240,1195
225,741,966
111,564,675
965,157,1122
598,920,1518
674,987,1661
67,585,652
62,909,971
126,192,318
177,259,436
985,255,1240
318,894,1212
270,660,930
863,292,1155
4,782,786
62,638,700
227,749,976
30,60,90
677,472,1149
297,295,592
484,82,566
774,13,787
749,134,883
493,248,741
73,152,225
388,908,1296
31,135,166
380,954,1334
743,715,1458
538,898,1436
959,531,1490
708,681,1389
254,978,1232
981,243,1224
503,655,1158
48,98,146
948,933,1881
943,617,1560
204,783,987
304,207,511
473,740,1213
32,228,260
628,708,1336
604,398,1002
790,266,1056
963,596,1559
192,932,1124
575,84,659
755,565,1320
974,886,1860
104,580,684
790,982,1772
658,863,1521
834,469,1303
969,467,1436
748,240,988
273,494,767
861,549,1410
555,258,813
947,675,1622
313,860,1173
859,245,1104
483,4,487
430,782,1212
964,115,1079
304,626,930
240,889,1129
517,274,791
61,536,597
784,578,1362
571,806,1377
194,131,325
641,196,837
275,849,1124
736,207,943
378,896,1274
776,793,1569
558,1,559
708,314,1022
729,95,824
821,494,1315
31,854,885
291,709,1000
